8980, 0.000039
9000, 0.000039
9020, 0.000039
9040, 0.000039
9060, 0.000039
9080, 0.000039
9100, 0.000039
9120, 0.000039
9140, 0.000039
9160, 0.000038
9180, 0.000038
9200, 0.000038
9220, 0.000038
9240, 0.000038
9260, 0.000038
9280, 0.000038
9300, 0.000038
9320, 0.000038
9340, 0.000038
9360, 0.000038
9380, 0.000038
9400, 0.000038
9420, 0.000038
9440, 0.000038
9460, 0.000038
9480, 0.000038
9500, 0.000038
9520, 0.000038
9540, 0.000038
9560, 0.000038
9580, 0.000038
9600, 0.000037
9620, 0.000037
9640, 0.000037
9660, 0.000037
9680, 0.000037
9700, 0.000037
9720, 0.000037
9740, 0.000037
9760, 0.000037
9780, 0.000037
9800, 0.000037
9820, 0.000037
9840, 0.000037
9860, 0.000037
9880, 0.000037
9900, 0.000037
9920, 0.000037
9940, 0.000037
9960, 0.000037
9980, 0.000037
